,imdbid,year,rating,id,title,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,result,genres,countries,languages,female_actor_ratio,male_actor_ratio,female_actresses,male_actors
125,21079.0,1931,1,6043,Little Caesar,15272880,/m/0jyqp,Little Caesar,,80.0,0,"Crime Fiction, Gangster Film, Crime Drama, Black-and-white, Mystery, Pre-Code, Drama",United States of America,English Language,0.14285714285714285,0.8571428571428572,1,6
126,22395.0,1931,3,7294,"Skin Game, The",280976,/m/01pplf,The Skin Game,,77.0,1,"Drama, Suspense, Black-and-white",United Kingdom,English Language,0.375,0.625,3,5
127,23395.0,1931,2,7296,Rich and Strange [East of Shanghai],1623252,/m/05hh3h,Rich and Strange,,110.0,0,"Thriller, Romance Film, Comedy, Black-and-white, Adventure",England,English Language,0.5,0.5,5,5
128,21746.0,1931,3,8467,Cimarron,2410609,/m/07b506,Cimarron,1383000.0,123.0,1,"Action/Adventure, Western, Drama, Black-and-white, Film adaptation",United States of America,English Language,0.45454545454545453,0.5454545454545454,5,6
129,21985.0,1931,1,8557,Hyppolit a lakaj,28176057,/m/0cmd1xb,"Hyppolit, the Butler",,72.0,0,"Romance Film, Comedy",Hungary,Hungarian language,,,0,6
130,22397.0,1931,3,9095,Skippy,61052,/m/0gkpk,Skippy,,85.0,1,"Family Film, Drama, Comedy, Black-and-white",United States of America,English Language,0.3333333333333333,0.6666666666666667,3,6
131,21730.0,1931,1,9110,"Champ, The",61058,/m/0gkrn,The Champ,,87.0,0,"Sports, Drama, Black-and-white, Boxing",United States of America,English Language,0.2222222222222222,0.7777777777777778,2,7
132,23042.0,1932,1,1318,I Am a Fugitive from a Chain Gang,61070,/m/0gkwj,I Am a Fugitive from a Chain Gang,,93.0,0,"Crime Fiction, Black-and-white, Drama, Pre-Code, Prison, Film noir",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
133,22958.0,1932,3,1328,Grand Hotel,44752,/m/0c5wn,Grand Hotel,2250000.0,112.0,1,"Crime Fiction, Ensemble Film, Melodrama, Black-and-white, Pre-Code, Drama, Romantic drama",United States of America,English Language,0.1875,0.8125,3,13
134,23027.0,1932,1,2383,Horse Feathers,1014242,/m/03z9gq,Horse Feathers,,67.0,0,"Parody, Absurdism, Screwball comedy, Black-and-white, Sports, Satire, Pre-Code, Comedy, Romance Film, Slapstick",United States of America,English Language,0.14285714285714285,0.8571428571428572,1,6
135,23694.0,1932,0,2550,White Zombie,1610321,/m/05ggnq,White Zombie,,67.0,0,"Zombie Film, Horror, Indie, Black-and-white, Creature Film",United States of America,English Language,0.2,0.8,1,4
136,22718.0,1932,1,2767,Boudu Saved from Drowning,2639712,/m/07tljr,Boudu Saved from Drowning,,84.0,0,"World cinema, Satire, Comedy, Black-and-white, Comedy of manners",France,French Language,0.4,0.6,2,3
137,23634.0,1932,1,3530,"I Was Born, But...",4051128,/m/0bfm67,I Was Born But...,,92.0,0,"Culture & Society, Silent film, Japanese Movies, Art film, World cinema, Experimental film, Black-and-white, Drama, Comedy, Music, Avant-garde, Indie",Japan,"Japanese Language, Silent film",0.25,0.75,1,3
138,23238.0,1932,0,3658,"Most Dangerous Game, The",7715240,/m/0kvfvj,The Most Dangerous Game,443000.0,78.0,0,"Thriller, Horror, Adventure, Chase Movie, Psychological thriller, Black-and-white, Mystery, Pre-Code, Suspense",United States of America,"Russian Language, English Language",0.14285714285714285,0.8571428571428572,1,6
139,22913.0,1932,2,3659,Freaks,73494,/m/0jq_n,Freaks,,90.0,0,"Thriller, Horror, Psychological thriller, Black-and-white, Cult, Drama, Roadshow/Carny, Pre-Code",United States of America,"French Language, German Language, English Language",0.5333333333333333,0.4666666666666667,8,7
140,24188.0,1932,1,3844,Island of Lost Souls,5480364,/m/0dnql6,Island of Lost Souls,,71.0,0,"Horror, Science Fiction, Pre-Code, Black-and-white",United States of America,English Language,0.2222222222222222,0.7777777777777778,2,7
141,23293.0,1932,3,4775,"Old Dark House, The",2629975,/m/07sy1f,The Old Dark House,,72.0,1,"Thriller, Drama, Horror, Comedy, Black-and-white",United States of America,English Language,0.5,0.5,5,5
142,23213.0,1932,3,5742,Merrily We Go to Hell,29163959,/m/0dlkxnn,Merrily We Go to Hell,,88.0,1,Pre-Code,United States of America,,0.25,0.75,1,3
143,23649.0,1932,3,5910,Vampyr,859655,/m/03j088,Vampyr,,73.0,1,"Drama, Gothic Film, Horror, World cinema, Black-and-white",France,German Language,0.6,0.4,3,2
144,23458.0,1932,3,5929,Shanghai Express,61061,/m/0gksr,Shanghai Express,,80.0,1,"Thriller, Pre-Code, Drama, Black-and-white",United States of America,"French Language, German Language, English Language, Cantonese",0.3333333333333333,0.6666666666666667,3,6
145,23590.0,1932,3,6051,Three on a Match,2779486,/m/0825kw,Three on a Match,,63.0,1,"Pre-Code, Black-and-white",United States of America,English Language,0.6,0.4,3,2
146,23158.0,1932,2,6052,Love Me Tonight,74913,/m/0jyvb,Love Me Tonight,,89.0,0,"Romantic comedy, Operetta, Black-and-white, Musical, Pre-Code, Comedy, Romance Film",United States of America,English Language,0.45454545454545453,0.5454545454545454,5,6
147,23427.0,1932,1,6063,Scarface,76331,/m/0k44g,Scarface,,94.0,0,"Crime Fiction, Gangster Film, Black-and-white, Drama, Pre-Code, Film noir",United States of America,"Italian Language, English Language",0.25,0.75,3,9
148,23385.0,1932,3,6092,Red-Headed Woman,1141361,/m/049x6c,Red-Headed Woman,,79.0,1,"Romantic comedy, Pre-Code, Black-and-white",United States of America,"French Language, English Language",0.5,0.5,3,3
149,23935.0,1932,1,6176,"Death Kiss, The",14088330,/m/03ct4f0,The Death Kiss,,72.0,0,"Thriller, Detective fiction, Detective, Black-and-white, Mystery, Suspense, Crime Thriller",United States of America,English Language,0.16666666666666666,0.8333333333333334,1,5
150,23582.0,1932,3,6852,Thirteen Women,1064260,/m/042vqp,Thirteen Women,,73.0,1,"Thriller, Mystery, Drama, Slasher, Black-and-white",United States of America,English Language,0.8,0.19999999999999996,4,1
151,22694.0,1932,1,6990,"Blue Light (Das Blaue Licht), The",23419800,/m/04wq_y,The Blue Light,,70.0,0,"Drama, Fantasy, World cinema, Black-and-white",Weimar Republic,German Language,0.3333333333333333,0.6666666666666667,1,2
152,23814.0,1932,3,10705,"Bitter Tea of General Yen, The",3781605,/m/09_nv8,The Bitter Tea of General Yen,,88.0,1,"Pre-Code, Black-and-white, Drama, War film, Romantic drama, Romance Film",United States of America,English Language,0.3333333333333333,0.6666666666666667,3,6
153,24028.0,1933,3,802,Footlight Parade,73473,/m/0jqyf,Footlight Parade,,104.0,1,"Musical, Pre-Code, Dance, Black-and-white, Musical comedy",United States of America,English Language,0.35714285714285715,0.6428571428571428,5,9
154,24481.0,1933,3,1330,Queen Christina,2513887,/m/07k3y6,Queen Christina,2887285.0,99.0,1,"Biographical film, Drama, Historical drama",United States of America,"English Language, Spanish Language",0.18181818181818182,0.8181818181818181,2,9
155,24473.0,1933,1,1248,"Private Life of Henry VIII., The",61074,/m/0gkxr,The Private Life of Henry VIII,,96.0,0,"Biography, Costume drama, Historical fiction, Black-and-white, Marriage Drama, Drama, Biopic [feature], Biographical film, Historical Epic, Romance Film",United Kingdom,English Language,0.23076923076923078,0.7692307692307692,3,10
156,24216.0,1933,0,2229,King Kong,16782,/m/048rn,King Kong,1856000.0,100.0,0,"Monster movie, Horror, Adventure, Stop motion, Black-and-white, Animation, Action/Adventure, Pre-Code, Disaster, Action, Airplanes and airports",United States of America,English Language,0.1,0.9,1,9
157,24264.0,1933,3,2231,Little Women,2175661,/m/06sjhv,Little Women,2000000.0,115.0,1,"Costume drama, Family Drama, Black-and-white, Drama, Film adaptation, Family Film, Romance Film",United States of America,"English Language, German Language",0.5384615384615384,0.46153846153846156,7,6
158,23753.0,1933,3,3188,Alice in Wonderland,62180,/m/0gtkg,Alice in Wonderland,,76.0,1,"Fantasy, Black-and-white",United States of America,English Language,0.2857142857142857,0.7142857142857143,2,5
159,24727.0,1933,3,3210,"Vampire Bat, The",6550108,/m/0g9vy7,The Vampire Bat,,63.0,1,"Thriller, Crime Thriller, Horror, Black-and-white, Mystery",United States of America,English Language,0.3333333333333333,0.6666666666666667,3,6
160,24034.0,1933,3,4335,42nd Street,840058,/m/03fzcv,42nd Street,2250000.0,89.0,1,"Backstage Musical, Musical, Pre-Code, Black-and-white, Musical comedy",United States of America,English Language,0.3076923076923077,0.6923076923076923,4,9
161,23969.0,1933,1,5185,Duck Soup,73440,/m/0jqmq,Duck Soup,,68.0,0,"Black-and-white, Musical, Satire, Pre-Code, Comedy, Political cinema",United States of America,English Language,0.16666666666666666,0.8333333333333334,2,10
162,24679.0,1933,3,5752,Tomorrow at Seven,26262913,/m/0b75nnf,Tomorrow at Seven,,62.0,1,"Thriller, Mystery, Crime Thriller",United States of America,,0.14285714285714285,0.8571428571428572,1,6
163,24069.0,1933,3,5916,Gold Diggers of 1933,2810604,/m/0845l5,Gold Diggers of 1933,,96.0,1,"Musical, Pre-Code, Comedy of Errors, Black-and-white, Musical comedy",United States of America,English Language,0.5,0.5,4,4
164,24008.0,1933,3,6056,Female,11570453,/m/02rjkm7,Female,,60.0,1,"Pre-Code, Drama, Comedy",United States of America,English Language,0.4,0.6,2,3
165,24625.0,1933,3,6193,A Study in Scarlet,18702162,/m/04gr4dw,A Study in Scarlet,,77.0,1,"Thriller, Mystery, Drama, Suspense, Crime Thriller",United States of America,English Language,0.3333333333333333,0.6666666666666667,2,4
166,24184.0,1933,1,7450,"Invisible Man, The",1605299,/m/05g1cj,The Invisible Man,,71.0,0,"Thriller, Science Fiction, Horror, Black-and-white, Action/Adventure, Action",United States of America,English Language,0.4,0.6,2,3
167,23775.0,1933,3,7528,Baby Face,2285254,/m/070x7_,Baby Face,,76.0,1,"Melodrama, Black-and-white, Drama, Pre-Code, Romance Film, Film noir",United States of America,English Language,0.2,0.8,2,8
168,23940.0,1933,1,8346,Design for Living,22110321,/m/05nzw8m,Design for Living,,91.0,0,"Romance Film, Pre-Code, Comedy, Black-and-white",United States of America,English Language,0.375,0.625,3,5
169,23876.0,1933,3,8477,Cavalcade,3947300,/m/0b8388,Cavalcade,3500000.0,110.0,1,"Drama, Musical, Pre-Code, Black-and-white",United States of America,English Language,0.5333333333333333,0.4666666666666667,8,7
170,24210.0,1933,1,10492,"Kennel Murder Case, The",24051596,/m/07k3wvr,The Kennel Murder Case,,73.0,0,"Thriller, Black-and-white, Mystery, Drama, Film adaptation, Crime Thriller",United States of America,English Language,0.1111111111111111,0.8888888888888888,1,8
171,24548.0,1933,2,10702,She Done Him Wrong,60155,/m/0gclv,She Done Him Wrong,2200000.0,66.0,0,"Romantic comedy, Crime Comedy, Screwball comedy, Black-and-white, Pre-Code, Comedy",United States of America,English Language,0.3333333333333333,0.6666666666666667,5,10
172,24601.0,1933,3,10714,Sons of the Desert,361280,/m/01_gw3,Sons of the Desert,,68.0,1,"Comedy, Black-and-white, Slapstick",United States of America,English Language,0.3333333333333333,0.6666666666666667,2,4
173,25316.0,1934,3,621,It Happened One Night,44696,/m/0c5dd,It Happened One Night,2500000.0,65.0,1,"Romantic comedy, Road movie, Screwball comedy, Black-and-white, Pre-Code, Comedy, Romance Film",United States of America,English Language,0.21428571428571427,0.7857142857142857,3,11
174,25746.0,1934,3,1325,"Scarlet Empress, The",3644661,/m/09rx5c,The Scarlet Empress,,110.0,1,"Biography, Historical fiction, Black-and-white, Period piece, Pre-Code, Biopic [feature], Drama, Romantic drama, Romance Film",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
175,25617.0,1934,1,1329,"Painted Veil, The",8351040,/m/0270d95,The Painted Veil,,85.0,0,"Drama, Black-and-white, War film",United States of America,English Language,0.2,0.8,1,4
176,25004.0,1934,1,1246,"Count of Monte Cristo, The",4578771,/m/0c9t5h,The Count of Monte Cristo,,113.0,0,"Thriller, Swashbuckler films, Adventure, Costume drama, Black-and-white, Drama",United States of America,English Language,0.3333333333333333,0.6666666666666667,1,2
177,24991.0,1934,1,1270,Cleopatra,6306820,/m/0g0b78,Cleopatra,,102.0,0,"Biography, Costume drama, Epic, Black-and-white, Pre-Code, Drama, Romantic drama, Romance Film",United States of America,English Language,0.2,0.8,2,8
178,25586.0,1934,1,1379,Of Human Bondage,8049233,/m/026pqmj,Of Human Bondage,592000.0,83.0,0,"Pre-Code, Romance Film, Drama, Black-and-white, Film adaptation",United States of America,English Language,0.3,0.7,3,7
179,25423.0,1934,0,1969,"Lost Patrol, The",7133888,/m/0h5ys_,The Lost Patrol,583000.0,72.0,0,"Action/Adventure, Action, War film",United States of America,English Language,,,0,16
180,25822.0,1934,3,4443,Spitfire,12733257,/m/02x2kgv,Spitfire,604000.0,87.0,1,"Drama, Black-and-white",United States of America,English Language,0.3333333333333333,0.6666666666666667,1,2
181,25465.0,1934,3,4702,Maniac,3402751,/m/099pc4,Maniac,,51.0,1,"Exploitation, Roadshow/Carny, Horror, Black-and-white, Cult",United States of America,English Language,0.3333333333333333,0.6666666666666667,1,2
182,25424.0,1934,2,5523,Lost in the Stratosphere,23949470,/m/076v_55,Lost in the Stratosphere,,64.0,0,"Drama, Comedy, Black-and-white",United States of America,English Language,0.5714285714285714,0.4285714285714286,4,3
183,25091.0,1934,3,6772,Evelyn Prentice,18692593,/m/04gr780,Evelyn Prentice,,79.0,1,"Crime Fiction, Thriller, Detective fiction, Detective, Black-and-white, Mystery, Drama, Film adaptation, Romance Film, Courtroom Drama",United States of America,English Language,0.5714285714285714,0.4285714285714286,4,3
184,25452.0,1934,3,7304,"Man Who Knew Too Much, The",2345042,/m/075cp1,The Man Who Knew Too Much,,75.0,1,"Thriller, Psychological thriller, Black-and-white, Mystery, Drama, Film noir, Spy",United Kingdom,English Language,0.2222222222222222,0.7777777777777778,2,7
185,25301.0,1934,3,7999,Imitation of Life,4731866,/m/0ckfd4,Imitation of Life,,111.0,1,"Romance Film, Drama, Black-and-white, Film adaptation",United States of America,English Language,0.5,0.5,5,5
186,25543.0,1934,0,8653,Mystery Liner,25235518,/m/09gfjvc,Mystery Liner,,135.0,0,"Thriller, Detective fiction, Detective, Mystery, Drama, Film adaptation, Whodunit",United States of America,,0.3333333333333333,0.6666666666666667,2,4
187,27125.0,1935,2,595,Top Hat,61501,/m/0gnjh,Top Hat,3202000.0,100.0,0,"Romantic comedy, Screwball comedy, Black-and-white, Musical comedy, Musical, Comedy, Romance Film",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
188,26029.0,1935,3,1242,"39 Steps, The",3724436,/m/09xcn4,The 39 Steps,,86.0,1,"Thriller, Black-and-white, Mystery, Suspense, Crime Thriller, Spy",United Kingdom,English Language,0.3333333333333333,0.6666666666666667,4,8
189,26071.0,1935,2,1261,Anna Karenina,8164826,/m/026tx_y,Anna Karenina,,93.0,0,"Costume drama, Black-and-white, Drama, Film adaptation, Romantic drama, Romance Film",United States of America,English Language,0.375,0.625,3,5
190,26752.0,1935,1,1361,Mutiny on the Bounty,3992212,/m/0bbgly,Mutiny on the Bounty,4460000.0,132.0,0,"Action/Adventure, Action, Drama, Black-and-white, Film adaptation",United States of America,English Language,0.1875,0.8125,3,13
191,26768.0,1935,3,1685,Naughty Marietta,61494,/m/0gng_,Naughty Marietta,,105.0,1,"Musical, Drama, Black-and-white",United States of America,English Language,0.35,0.65,7,13
192,26942.0,1935,3,2362,Roberta,12800555,/m/02x5h46,Roberta,2335000.0,106.0,1,"Musical, Black-and-white",United States of America,English Language,0.5555555555555556,0.4444444444444444,5,4
193,26667.0,1935,3,2756,Magnificent Obsession,4717823,/m/0cjwkt,Magnificent Obsession,,101.0,1,Black-and-white,United States of America,English Language,0.42857142857142855,0.5714285714285714,6,8
194,26778.0,1935,1,3881,A Night At The Opera,75263,/m/0j_v8,A Night at the Opera,3000000.0,92.0,0,"Musical, Screwball comedy, Comedy, Black-and-white, Slapstick",United States of America,"Italian Language, English Language",0.3333333333333333,0.6666666666666667,2,4
195,26138.0,1935,3,3891,"Bride of Frankenstein, The",73375,/m/0jq4r,Bride of Frankenstein,,80.0,1,"Science Fiction, Horror, Comedy, Black-and-white, Monster",United States of America,English Language,0.2,0.8,3,12
196,26939.0,1935,2,5913,"Riverside Murder, The",27280443,/m/0bwj5_w,The Riverside Murder,,64.0,0,"Crime Fiction, Mystery",United Kingdom,English Language,0.1111111111111111,0.8888888888888888,1,8
197,26663.0,1935,2,7998,Mad Love,2310279,/m/072v6b,Mad Love,,68.0,0,"Horror, Psychological thriller, Black-and-white",United States of America,English Language,0.4,0.6,2,3
198,28333.0,1936,1,596,Swing Time,919005,/m/03pw28,Swing Time,2618000.0,104.0,0,"Musical, Black-and-white",United States of America,English Language,0.375,0.625,3,5
199,27977.0,1936,0,1323,Modern Times,74962,/m/0jz2p,Modern Times,8663577.0,85.0,0,"Silent film, Satire, Drama, Comedy, Family Film",United States of America,English Language,0.15384615384615385,0.8461538461538461,2,11
200,27438.0,1936,1,1237,"Charge of the Light Brigade, The",5641052,/m/0dxsfz,The Charge of the Light Brigade,,115.0,0,"Black-and-white, Action/Adventure, Drama, War film, Romantic drama, Romance Film, Action",United States of America,English Language,0.18181818181818182,0.8181818181818181,2,9
201,28216.0,1936,1,1359,San Francisco,44218,/m/0c1p3,San Francisco,2868000.0,115.0,0,"Disaster, Romance Film, Drama, Natural disaster, Black-and-white",United States of America,English Language,0.25,0.75,3,9
